Month,Quarter,Region,State,District,Uni_UB_2022,Uni_UB_2017,Uni_Branch_2022,Uni_Branch_2017,MFI_Entity_2022,MFI_Branch_2022,MFI_UB_2022,MFI_AC_0t179_2022,MFI_Amt_0t179_2022,MFI_AC0_2022,MFI_Amt0_2022,MFI_AC_1t30_2022,MFI_Amt_1t30_2022,MFI_AC_31t60_2022,MFI_Amt_31t60_2022,MFI_AC_61t90_2022,MFI_Amt_61t90_2022,MFI_AC_91t180_2022,MFI_Amt_91t180_2022,MFI_AC_180_2022,MFI_Amt_180_2022,MFI_ACHang180_2022,MFI_AmtHang180_2022,MFI_LnACDisb_2017,MFI_LnAmtDisb_2017,MFI_TS_0t30_AC_2022,MFI_TS_0t30_Amt_2022,MFI_TS_30t50_AC_2022,MFI_TS_30t50_Amt_2022,MFI_TS_50t75_AC_2022,MFI_TS_50t75_Amt_2022,MFI_TS_75t1L_AC_2022,MFI_TS_75t1L_Amt_2022,MFI_TS_1Lt1_5L_AC_2022,MFI_TS_1Lt1_5L_Amt_2022,MFI_TS_G1_5L_AC_2022,MFI_TS_G1_5L_Amt_2022,MFI_Ten_0t12_AC_2022,MFI_Ten_0t12_Amt_2022,MFI_Ten_13t24_AC_2022,MFI_Ten_13t24_Amt_2022,MFI_Ten_G24_AC_2022,MFI_Ten_G24_Amt_2022,MFI_Ten_NA_AC_2022,MFI_Ten_NA_Amt_2022,MFI_RePayW_AC_2022,MFI_RePayW_Amt_2022,MFI_RePayBiW_AC_2022,MFI_RePayBiW_Amt_2022,MFI_RePayM_AC_2022,MFI_RePayM_Amt_2022,MFI_RePayQ_AC_2022,MFI_RePayQ_Amt_2022,MFI_RePayO_AC_2022,MFI_RePayO_Amt_2022,MFI_WO_Ac_2022,MFI_WO_Amt_2022,MFI_ReStru_AC_2022,MFI_ReStru_Amt_2022,MFI_Entity_2017,MFI_Branch_2017,MFI_UB_2017,MFI_AC_0t179_2017,MFI_Amt_0t179_2017,MFI_AC0_2017,MFI_Amt0_2017,MFI_AC_1t30_2017,MFI_Amt_1t30_2017,MFI_AC_31t60_2017,MFI_Amt_31t60_2017,MFI_AC_61t90_2017,MFI_Amt_61t90_2017,MFI_AC_91t180_2017,MFI_Amt_91t180_2017,MFI_AC_180_2017,MFI_Amt_180_2017,MFI_ACHang180_2017,MFI_AmtHang180_2017,BNK_Entity_2022,BNK_Branch_2022,BNK_UB_2022,BNK_AC_0t179_2022,BNK_Amt_0t179_2022,BNK_AC0_2022,BNK_Amt0_2022,BNK_AC_1t30_2022,BNK_Amt_1t30_2022,BNK_AC_31t60_2022,BNK_Amt_31t60_2022,BNK_AC_61t90_2022,BNK_Amt_61t90_2022,BNK_AC_91t180_2022,BNK_Amt_91t180_2022,BNK_AC_180_2022,BNK_Amt_180_2022,BNK_ACHang180_2022,BNK_AmtHang180_2022,BNK_LnACDisb_2017,BNK_LnAmtDisb_2017,BNK_TS_0t30_AC_2022,BNK_TS_0t30_Amt_2022,BNK_TS_30t50_AC_2022,BNK_TS_30t50_Amt_2022,BNK_TS_50t75_AC_2022,BNK_TS_50t75_Amt_2022,BNK_TS_75t1L_AC_2022,BNK_TS_75t1L_Amt_2022,BNK_TS_1Lt1_5L_AC_2022,BNK_TS_1Lt1_5L_Amt_2022,BNK_TS_G1_5L_AC_2022,BNK_TS_G1_5L_Amt_2022,BNK_Ten_0t12_AC_2022,BNK_Ten_0t12_Amt_2022,BNK_Ten_13t24_AC_2022,BNK_Ten_13t24_Amt_2022,BNK_Ten_G24_AC_2022,BNK_Ten_G24_Amt_2022,BNK_Ten_NA_AC_2022,BNK_Ten_NA_Amt_2022,BNK_RePayW_AC_2022,BNK_RePayW_Amt_2022,BNK_RePayBiW_AC_2022,BNK_RePayBiW_Amt_2022,BNK_RePayM_AC_2022,BNK_RePayM_Amt_2022,BNK_RePayQ_AC_2022,BNK_RePayQ_Amt_2022,BNK_RePayO_AC_2022,BNK_RePayO_Amt_2022,BNK_WO_Ac_2022,BNK_WO_Amt_2022,BNK_ReStru_AC_2022,BNK_ReStru_Amt_2022,BNK_Entity_2017,BNK_Branch_2017,BNK_UB_2017,BNK_AC_0t179_2017,BNK_Amt_0t179_2017,BNK_AC0_2017,BNK_Amt0_2017,BNK_AC_1t30_2017,BNK_Amt_1t30_2017,BNK_AC_31t60_2017,BNK_Amt_31t60_2017,BNK_AC_61t90_2017,BNK_Amt_61t90_2017,BNK_AC_91t180_2017,BNK_Amt_91t180_2017,BNK_AC_180_2017,BNK_Amt_180_2017,BNK_ACHang180_2017,BNK_AmtHang180_2017,SFB_Entity_2022,SFB_Branch_2022,SFB_UB_2022,SFB_AC_0t179_2022,SFB_Amt_0t179_2022,SFB_AC0_2022,SFB_Amt0_2022,SFB_AC_1t30_2022,SFB_Amt_1t30_2022,SFB_AC_31t60_2022,SFB_Amt_31t60_2022,SFB_AC_61t90_2022,SFB_Amt_61t90_2022,SFB_AC_91t180_2022,SFB_Amt_91t180_2022,SFB_AC_180_2022,SFB_Amt_180_2022,SFB_ACHang180_2022,SFB_AmtHang180_2022,SFB_LnACDisb_2017,SFB_LnAmtDisb_2017,SFB_TS_0t30_AC_2022,SFB_TS_0t30_Amt_2022,SFB_TS_30t50_AC_2022,SFB_TS_30t50_Amt_2022,SFB_TS_50t75_AC_2022,SFB_TS_50t75_Amt_2022,SFB_TS_75t1L_AC_2022,SFB_TS_75t1L_Amt_2022,SFB_TS_1Lt1.5L_AC_2022,SFB_TS_1Lt1.5L_Amt_2022,SFB_TS_G1.5L_AC_2022,SFB_TS_G1.5L_Amt_2022,SFB_Ten_0t12_AC_2022,SFB_Ten_0t12_Amt_2022,SFB_Ten_13t24_AC_2022,SFB_Ten_13t24_Amt_2022,SFB_Ten_G24_AC_2022,SFB_Ten_G24_Amt_2022,SFB_Ten_NA_AC_2022,SFB_Ten_NA_Amt_2022,SFB_RePayW_AC_2022,SFB_RePayW_Amt_2022,SFB_RePayBiW_AC_2022,SFB_RePayBiW_Amt_2022,SFB_RePayM_AC_2022,SFB_RePayM_Amt_2022,SFB_RePayQ_AC_2022,SFB_RePayQ_Amt_2022,SFB_RePayO_AC_2022,SFB_RePayO_Amt_2022,SFB_WO_Ac_2022,SFB_WO_Amt_2022,SFB_ReStru_AC_2022,SFB_ReStru_Amt_2022,SFB_Entity_2017,SFB_Branch_2017,SFB_UB_2017,SFB_AC_0t179_2017,SFB_Amt_0t179_2017,SFB_AC0_2017,SFB_Amt0_2017,SFB_AC_1t30_2017,SFB_Amt_1t30_2017,SFB_AC_31t60_2017,SFB_Amt_31t60_2017,SFB_AC_61t90_2017,SFB_Amt_61t90_2017,SFB_AC_91t180_2017,SFB_Amt_91t180_2017,SFB_AC_180_2017,SFB_Amt_180_2017,SFB_ACHang180_2017,SFB_AmtHang180_2017,NBFC_Entity_2022,NBFC_Branch_2022,NBFC_UB_2022,NBFC_AC_0t179_2022,NBFC_Amt_0t179_2022,NBFC_AC0_2022,NBFC_Amt0_2022,NBFC_AC_1t30_2022,NBFC_Amt_1t30_2022,NBFC_AC_31t60_2022,NBFC_Amt_31t60_2022,NBFC_AC_61t90_2022,NBFC_Amt_61t90_2022,NBFC_AC_91t180_2022,NBFC_Amt_91t180_2022,NBFC_AC_180_2022,NBFC_Amt_180_2022,NBFC_ACHang180_2022,NBFC_AmtHang180_2022,NBFC_LnACDisb_2017,NBFC_LnAmtDisb_2017,NBFC_TS_0t30_AC_2022,NBFC_TS_0t30_Amt_2022,NBFC_TS_30t50_AC_2022,NBFC_TS_30t50_Amt_2022,NBFC_TS_50t75_AC_2022,NBFC_TS_50t75_Amt_2022,NBFC_TS_75t1L_AC_2022,NBFC_TS_75t1L_Amt_2022,NBFC_TS_1Lt1.5L_AC_2022,NBFC_TS_1Lt1.5L_Amt_2022,NBFC_TS_G1.5L_AC_2022,NBFC_TS_G1.5L_Amt_2022,NBFC_Ten_0t12_AC_2022,NBFC_Ten_0t12_Amt_2022,NBFC_Ten_13t24_AC_2022,NBFC_Ten_13t24_Amt_2022,NBFC_Ten_G24_AC_2022,NBFC_Ten_G24_Amt_2022,NBFC_Ten_NA_AC_2022,NBFC_Ten_NA_Amt_2022,NBFC_RePayW_AC_2022,NBFC_RePayW_Amt_2022,NBFC_RePayBiW_AC_2022,NBFC_RePayBiW_Amt_2022,NBFC_RePayM_AC_2022,NBFC_RePayM_Amt_2022,NBFC_RePayQ_AC_2022,NBFC_RePayQ_Amt_2022,NBFC_RePayO_AC_2022,NBFC_RePayO_Amt_2022,NBFC_WO_Ac_2022,NBFC_WO_Amt_2022,NBFC_ReStru_AC_2022,NBFC_ReStru_Amt_2022,NBFC_Entity_2017,NBFC_Branch_2017,NBFC_UB_2017,NBFC_AC_0t179_2017,NBFC_Amt_0t179_2017,NBFC_AC0_2017,NBFC_Amt0_2017,NBFC_AC_1t30_2017,NBFC_Amt_1t30_2017,NBFC_AC_31t60_2017,NBFC_Amt_31t60_2017,NBFC_AC_61t90_2017,NBFC_Amt_61t90_2017,NBFC_AC_91t180_2017,NBFC_Amt_91t180_2017,NBFC_AC_180_2017,NBFC_Amt_180_2017,NBFC_ACHang180_2017,NBFC_AmtHang180_2017,OTH_Entity_2022,OTH_Branch_2022,OTH_UB_2022,OTH_AC_0t179_2022,OTH_Amt_0t179_2022,OTH_AC0_2022,OTH_Amt0_2022,OTH_AC_1t30_2022,OTH_Amt_1t30_2022,OTH_AC_31t60_2022,OTH_Amt_31t60_2022,OTH_AC_61t90_2022,OTH_Amt_61t90_2022,OTH_AC_91t180_2022,OTH_Amt_91t180_2022,OTH_AC_180_2022,OTH_Amt_180_2022,OTH_ACHang180_2022,OTH_AmtHang180_2022,OTH_LnACDisb_2017,OTH_LnAmtDisb_2017,OTH_TS_0t30_AC_2022,OTH_TS_0t30_Amt_2022,OTH_TS_30t50_AC_2022,OTH_TS_30t50_Amt_2022,OTH_TS_50t75_AC_2022,OTH_TS_50t75_Amt_2022,OTH_TS_75t1L_AC_2022,OTH_TS_75t1L_Amt_2022,OTH_TS_1Lt1.5L_AC_2022,OTH_TS_1Lt1.5L_Amt_2022,OTH_TS_G1.5L_AC_2022,OTH_TS_G1.5L_Amt_2022,OTH_Ten_0t12_AC_2022,OTH_Ten_0t12_Amt_2022,OTH_Ten_13t24_AC_2022,OTH_Ten_13t24_Amt_2022,OTH_Ten_G24_AC_2022,OTH_Ten_G24_Amt_2022,OTH_Ten_NA_AC_2022,OTH_Ten_NA_Amt_2022,OTH_RePayW_AC_2022,OTH_RePayW_Amt_2022,OTH_RePayBiW_AC_2022,OTH_RePayBiW_Amt_2022,OTH_RePayM_AC_2022,OTH_RePayM_Amt_2022,OTH_RePayQ_AC_2022,OTH_RePayQ_Amt_2022,OTH_RePayO_AC_2022,OTH_RePayO_Amt_2022,OTH_WO_Ac_2022,OTH_WO_Amt_2022,OTH_ReStru_AC_2022,OTH_ReStru_Amt_2022,OTH_Entity_2017,OTH_Branch_2017,OTH_UB_2017,OTH_AC_0t179_2017,OTH_Amt_0t179_2017,OTH_AC0_2017,OTH_Amt0_2017,OTH_AC_1t30_2017,OTH_Amt_1t30_2017,OTH_AC_31t60_2017,OTH_Amt_31t60_2017,OTH_AC_61t90_2017,OTH_Amt_61t90_2017,OTH_AC_91t180_2017,OTH_Amt_91t180_2017,OTH_AC_180_2017,OTH_Amt_180_2017,OTH_ACHang180_2017,OTH_AmtHang180_2017,MFI_AC_2022,MFI_AC_2017,BNK_AC_2022,BNK_AC_2017,SFB_AC_2022,SFB_AC_2017,NBFC_AC_2022,NBFC_AC_2017,Oth_AC_2022,Oth_AC_2017,Uni_AC_2022,Uni_AC_2017,MFI_GLP_2022,MFI_GLP_2017,BNK_GLP_2022,BNK_GLP_2017,SFB_GLP_2022,SFB_GLP_2017,NBFC_GLP_2022,NBFC_GLP_2017,Oth_GLP_2022,Oth_GLP_2017,Uni_GLP_2022,Uni_GLP_2017,Uni_LnACDisb_2017,Uni_UBDisb_2017,Uni_LnAmtDisb_2017,MFI_AmtPARG0_2022,MFI_AmtPARG30_2022,MFI_AmtPARG60_2022,MFI_AmtPARG90_2022,MFI_AmtPARG180_2022,BNK_AmtPARG0_2022,BNK_AmtPARG30_2022,BNK_AmtPARG60_2022,BNK_AmtPARG90_2022,BNK_AmtPARG180_2022,SFB_AmtPARG0_2022,SFB_AmtPARG30_2022,SFB_AmtPARG60_2022,SFB_AmtPARG90_2022,SFB_AmtPARG180_2022,NBFC_AmtPARG0_2022,NBFC_AmtPARG30_2022,NBFC_AmtPARG60_2022,NBFC_AmtPARG90_2022,NBFC_AmtPARG180_2022,Oth_AmtPARG0_2022,Oth_AmtPARG30_2022,Oth_AmtPARG60_2022,Oth_AmtPARG90_2022,Oth_AmtPARG180_2022,Uni_AmtPARG0_2022,Uni_AmtPARG30_2022,Uni_AmtPARG60_2022,Uni_AmtPARG90_2022,Uni_AmtPARG180_2022,MFI_ACPARG0_2017,MFI_ACPARG30_2017,MFI_ACPARG60_2017,MFI_ACPARG90_2017,MFI_ACPARG180_2017,MFI_AmtPARG0_2017,MFI_AmtPARG30_2017,MFI_AmtPARG60_2017,MFI_AmtPARG90_2017,MFI_AmtPARG180_2017,BNK_ACPARG0_2017,BNK_ACPARG30_2017,BNK_ACPARG60_2017,BNK_ACPARG90_2017,BNK_ACPARG180_2017,BNK_AmtPARG0_2017,BNK_AmtPARG30_2017,BNK_AmtPARG60_2017,BNK_AmtPARG90_2017,BNK_AmtPARG180_2017,SFB_ACPARG0_2017,SFB_ACPARG30_2017,SFB_ACPARG60_2017,SFB_ACPARG90_2017,SFB_ACPARG180_2017,SFB_AmtPARG0_2017,SFB_AmtPARG30_2017,SFB_AmtPARG60_2017,SFB_AmtPARG90_2017,SFB_AmtPARG180_2017,NBFC_ACPARG0_2017,NBFC_ACPARG30_2017,NBFC_ACPARG60_2017,NBFC_ACPARG90_2017,NBFC_ACPARG180_2017,NBFC_AmtPARG0_2017,NBFC_AmtPARG30_2017,NBFC_AmtPARG60_2017,NBFC_AmtPARG90_2017,NBFC_AmtPARG180_2017,Oth_ACPARG0_2017,Oth_ACPARG30_2017,Oth_ACPARG60_2017,Oth_ACPARG90_2017,Oth_ACPARG180_2017,Oth_AmtPARG0_2017,Oth_AmtPARG30_2017,Oth_AmtPARG60_2017,Oth_AmtPARG90_2017,Oth_AmtPARG180_2017,Uni_ACPARG0_2017,Uni_ACPARG30_2017,Uni_ACPARG60_2017,Uni_ACPARG90_2017,Uni_ACPARG180_2017,Uni_AmtPARG0_2017,Uni_AmtPARG30_2017,Uni_AmtPARG60_2017,Uni_AmtPARG90_2017,Uni_AmtPARG180_2017,MFI_Entities_2022,BNK_Entities_2022,SFB_Entities_2022,NBFC_Entities_2022,Oth_Entities_2022,Uni_Entities_2022,MFI_Entities_2017,BNK_Entities_2017,SFB_Entities_2017,NBFC_Entities_2017,Oth_Entities_2017,Uni_Entities_2017,Uni_TS_0t30_AC_2022,Uni_TS_0t30_Amt_2022,Uni_TS_30t50_AC_2022,Uni_TS_30t50_Amt_2022,Uni_TS_50t75_AC_2022,Uni_TS_50t75_Amt_2022,Uni_TS_75t1L_AC_2022,Uni_TS_75t1L_Amt_2022,Uni_TS_1Lt1_5L_AC_2022,Uni_TS_1Lt1_5L_Amt_2022,Uni_TS_G1_5L_AC_2022,Uni_TS_G1_5L_Amt_2022,Uni_Ten_0t12_AC_2022,Uni_Ten_0t12_Amt_2022,Uni_Ten_13t24_AC_2022,Uni_Ten_13t24_Amt_2022,Uni_Ten_G24_AC_2022,Uni_Ten_G24_Amt_2022,Uni_Ten_NA_AC_2022,Uni_Ten_NA_Amt_2022,Uni_RePayW_AC_2022,Uni_RePayW_Amt_2022,Uni_RePayBiW_AC_2022,Uni_RePayBiW_Amt_2022,Uni_RePayM_AC_2022,Uni_RePayM_Amt_2022,Uni_RePayQ_AC_2022,Uni_RePayQ_Amt_2022,Uni_RePayO_AC_2022,Uni_RePayO_Amt_2022,Uni_WO_Ac_2022,Uni_WO_Amt_2022,Uni_ReStru_AC_2022,Uni_ReStru_Amt_2022
Mar-17,Q4 FY 16-17,South,Andaman & Nicobar Islands,Nicobars,4,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<=3,,2,2,48450,2,48450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<=3,,2,2,13242,2,13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,48450,0,13242,0,0,0,0,0,61692,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
